,index,type,time,mag,place,status,tsunami,sig,net,nst,dmin,rms,gap,magType,longitude,latitude,depth
1022,1022,earthquake,1989-10-15 10:18:23.790,1.64,"11km W of Niland, CA",reviewed,0,41,ci,0.0,,0.08199999999999999,93.8,mc,-115.638,33.259,1.055
1023,1023,earthquake,1989-10-15 09:26:45.590,1.44,Northern California,reviewed,0,32,nc,14.0,0.01261,0.03,90.0,md,-122.78,38.8126667,0.001
1024,1024,earthquake,1989-10-15 09:02:06.360,1.55,Northern California,reviewed,0,37,nc,16.0,0.01261,0.02,90.0,md,-122.7801667,38.8123333,0.021
1025,1025,earthquake,1989-10-15 07:43:16.460,1.05,"Long Valley area, California",reviewed,0,17,nc,18.0,0.01622,0.03,83.0,md,-119.024,37.6453333,-0.405
1026,1026,earthquake,1989-10-15 07:18:51.060,1.13,Central California,reviewed,0,20,nc,16.0,0.0964,0.02,130.0,md,-121.2901667,36.8223333,3.95
1027,1027,earthquake,1989-10-15 07:05:18.620,1.13,Northern California,reviewed,0,20,nc,16.0,0.01351,0.05,70.0,md,-121.6948333,37.561,4.602
1028,1028,earthquake,1989-10-15 07:01:29.490,1.22,Central California,reviewed,0,23,nc,23.0,0.009909999999999999,0.09,74.0,md,-119.0346667,37.618,2.984
1029,1029,earthquake,1989-10-15 06:43:21.140,1.41,Northern California,reviewed,0,31,nc,8.0,0.01351,0.02,77.0,md,-122.7846667,38.7968333,-0.239
1030,1030,earthquake,1989-10-15 05:41:42.500,2.7,"7km E of Borrego Springs, CA",reviewed,0,112,ci,0.0,,0.085,34.9,mc,-116.295,33.255,9.497
1031,1031,earthquake,1989-10-15 05:36:32.970,1.2,Northern California,reviewed,0,22,nc,6.0,0.01261,0.02,93.0,md,-122.7901667,38.7953333,-0.439
1032,1032,earthquake,1989-10-15 04:09:29.750,1.34,Central California,reviewed,0,28,nc,18.0,0.005405,0.06,121.0,md,-119.037,37.627,-1.339
1033,1033,earthquake,1989-10-15 03:34:26.200,2.0,"Long Valley area, California",reviewed,0,62,nc,39.0,0.01261,0.08,70.0,md,-119.0186667,37.6233333,0.898
1034,1034,earthquake,1989-10-15 03:12:51.990,2.13,"22km SW of La Quinta, CA",reviewed,0,70,ci,0.0,,0.126,43.5,mc,-116.447,33.506,8.271
1035,1035,earthquake,1989-10-15 02:46:22.990,1.38,Northern California,reviewed,0,29,nc,12.0,0.01712,0.04,71.0,md,-122.7193333,38.7571667,1.661
1036,1036,earthquake,1989-10-15 01:57:54.090,1.02,Central California,reviewed,0,16,nc,17.0,0.01351,0.04,89.0,md,-119.0466667,37.6236667,3.033
1037,1037,earthquake,1989-10-15 00:46:56.360,2.3,"10km SSW of Calimesa, CA",reviewed,0,81,ci,0.0,,0.11900000000000001,43.9,mc,-117.109,33.917,13.082
