,index,type,time,mag,place,status,tsunami,sig,net,nst,dmin,rms,gap,magType,longitude,latitude,depth
176,176,earthquake,2004-09-28 19:10:23.220,1.26,Central California,automatic,0,24,nc,8,0.019819999999999997,0.02,82.0,md,-120.3526667,35.8111667,4.97
177,177,earthquake,2004-09-28 19:09:11.530,1.84,Central California,automatic,0,52,nc,16,0.02613,0.04,63.0,md,-120.4806667,35.9343333,4.761
178,178,earthquake,2004-09-28 19:07:47.620,1.64,Central California,reviewed,0,41,nc,13,0.02793,0.06,97.0,md,-120.3505,35.8026667,7.848
179,179,earthquake,2004-09-28 19:07:36.530,1.66,Central California,reviewed,0,42,nc,18,0.018019999999999998,0.05,89.0,md,-120.4688333,35.9205,5.164
180,180,earthquake,2004-09-28 19:06:34.850,1.26,"18km N of Borrego Springs, CA",reviewed,0,24,ci,16,0.1318,0.25,63.5,ml,-116.3411667,33.4118333,15.059
181,181,earthquake,2004-09-28 19:06:05.030,1.4,Central California,automatic,0,30,nc,7,0.03514,0.02,137.0,md,-120.3626667,35.817,6.434
182,182,earthquake,2004-09-28 19:05:53.030,1.22,Central California,automatic,0,23,nc,5,0.02973,0.01,214.0,md,-120.478,35.9303333,4.351
183,183,earthquake,2004-09-28 19:05:10.640,2.1,Central California,automatic,0,68,nc,21,0.02973,0.05,62.0,md,-120.4785,35.9298333,4.869
184,184,earthquake,2004-09-28 19:04:31.630,1.2,Central California,automatic,0,22,nc,5,0.027030000000000002,0.12,222.0,md,-120.3703333,35.8903333,10.768
185,185,earthquake,2004-09-28 19:03:19.760,1.07,Central California,automatic,0,18,nc,8,0.04144,0.01,156.0,md,-120.4668333,35.9166667,4.011
186,186,earthquake,2004-09-28 19:02:27.890,2.68,Central California,reviewed,0,110,nc,55,0.01712,0.06,54.0,md,-120.4723333,35.9221667,5.394
187,187,earthquake,2004-09-28 19:00:52.350,1.1,Central California,automatic,0,19,nc,7,0.009009,0.02,165.0,md,-120.5093333,35.9565,8.191
188,188,earthquake,2004-09-28 18:56:42.920,1.45,Central California,reviewed,0,32,nc,7,0.03784,0.05,150.0,md,-121.0375,35.6671667,6.664
189,189,earthquake,2004-09-28 18:54:52.460,1.14,Central California,automatic,0,20,nc,8,0.025230000000000002,0.01,154.0,md,-120.4843333,35.934,5.569
190,190,earthquake,2004-09-28 18:53:33.550,1.43,Central California,automatic,0,31,nc,12,0.01351,0.01,77.0,md,-120.3933333,35.8488333,4.783
191,191,earthquake,2004-09-28 18:52:27.100,1.17,Central California,reviewed,0,21,nc,19,0.03063,0.05,100.0,md,-120.4778333,35.928,4.74
192,192,earthquake,2004-09-28 18:51:59.146,1.3,Central California,reviewed,0,26,nn,9,0.04,0.1027,94.58,ml,-118.6646,37.9688,6.1
193,193,earthquake,2004-09-28 18:50:13.050,1.02,Central California,automatic,0,16,nc,7,0.03514,0.0,170.0,md,-120.4706667,35.9295,5.641
194,194,earthquake,2004-09-28 18:49:06.840,1.38,Central California,automatic,0,29,nc,12,0.015319999999999999,0.02,118.0,md,-120.4183333,35.8751667,4.077
195,195,earthquake,2004-09-28 18:48:14.550,1.88,Central California,automatic,0,54,nc,7,0.03333,0.01,217.0,md,-120.4743333,35.9248333,3.741
196,196,earthquake,2004-09-28 18:47:28.480,2.08,Central California,automatic,0,67,nc,23,0.034230000000000003,0.05,61.0,md,-120.4735,35.9246667,4.739
197,197,earthquake,2004-09-28 18:47:03.070,1.71,Central California,reviewed,0,45,nc,22,0.03694,0.06,57.0,md,-118.6903333,37.9998333,4.055
198,198,earthquake,2004-09-28 18:46:53.110,1.19,Central California,automatic,0,22,nc,7,0.02072,0.02,139.0,md,-120.4273333,35.88,4.704
199,199,earthquake,2004-09-28 18:46:32.670,1.13,Central California,automatic,0,20,nc,6,0.01712,0.02,125.0,md,-120.3986667,35.8536667,4.185
200,200,earthquake,2004-09-28 18:45:00.980,2.77,Central California,reviewed,0,118,nc,54,0.015319999999999999,0.04,40.0,md,-120.3961667,35.8516667,4.836
201,201,earthquake,2004-09-28 18:43:51.500,1.95,Central California,automatic,0,58,nc,25,0.04324,0.07,55.0,md,-120.4465,35.9045,5.277
202,202,earthquake,2004-09-28 18:41:40.760,1.93,Central California,automatic,0,57,nc,17,0.03694,0.04,60.0,md,-120.4706667,35.9205,4.211
203,203,earthquake,2004-09-28 18:41:18.040,1.72,Central California,automatic,0,46,nc,12,0.02252,0.01,77.0,md,-120.4091667,35.86,4.405
204,204,earthquake,2004-09-28 18:40:59.990,1.06,Central California,automatic,0,17,nc,6,0.02793,0.01,214.0,md,-120.4796667,35.933,4.221
205,205,quarry blast,2004-09-28 18:39:36.240,2.21,Northern California,reviewed,0,75,nc,9,0.1775,0.03,107.0,md,-122.3235,40.7498333,-0.87
206,206,earthquake,2004-09-28 18:39:29.680,1.37,Central California,automatic,0,29,nc,11,0.06667000000000001,0.04,90.0,md,-120.3633333,35.8223333,6.86
207,207,earthquake,2004-09-28 18:39:06.820,1.53,Central California,automatic,0,36,nc,11,0.04054,0.04,117.0,md,-120.4675,35.9195,4.121
208,208,earthquake,2004-09-28 18:38:18.000,1.84,Central California,automatic,0,52,nc,18,0.03784,0.09,60.0,md,-120.4698333,35.9205,4.959
209,209,earthquake,2004-09-28 18:37:31.770,1.78,Central California,automatic,0,49,nc,19,0.03874,0.04,60.0,md,-120.4681667,35.9221667,5.039
210,210,earthquake,2004-09-28 18:37:16.640,1.68,Central California,automatic,0,43,nc,16,0.02252,0.04,127.0,md,-120.4831667,35.9378333,4.961
211,211,earthquake,2004-09-28 18:36:24.130,1.4,Central California,automatic,0,30,nc,8,0.03243,0.01,108.0,md,-120.366,35.8181667,6.227
212,212,earthquake,2004-09-28 18:35:58.840,1.36,Central California,automatic,0,28,nc,7,0.018019999999999998,0.0,97.0,md,-120.3958333,35.8538333,3.603
213,213,earthquake,2004-09-28 18:34:50.960,2.24,Central California,reviewed,0,77,nc,47,0.018019999999999998,0.06,39.0,md,-120.4763333,35.9261667,4.917
214,214,earthquake,2004-09-28 18:34:01.540,1.83,Central California,automatic,0,52,nc,13,0.04144,0.05,122.0,md,-120.468,35.9236667,4.631
215,215,earthquake,2004-09-28 18:32:12.020,1.6,Central California,automatic,0,39,nc,14,0.024319999999999998,0.04,59.0,md,-120.4296667,35.8905,4.075
216,216,earthquake,2004-09-28 18:32:01.830,1.29,Central California,automatic,0,26,nc,6,0.02252,0.01,211.0,md,-120.483,35.9381667,5.021
217,217,earthquake,2004-09-28 18:31:45.460,1.16,Central California,automatic,0,21,nc,8,0.02162,0.01,210.0,md,-120.4841667,35.9385,4.921
218,218,earthquake,2004-09-28 18:30:43.710,1.8,Central California,automatic,0,50,nc,10,0.1,0.24,250.0,md,-120.3651667,35.9768333,24.721
219,219,earthquake,2004-09-28 18:30:24.360,1.24,Central California,automatic,0,24,nc,9,0.04685,0.03,111.0,md,-120.451,35.9053333,4.249
220,220,earthquake,2004-09-28 18:28:11.240,1.98,Central California,reviewed,0,60,nc,36,0.06126,0.09,52.0,md,-118.6925,38.0268333,2.615
221,221,earthquake,2004-09-28 18:27:20.530,1.37,Central California,automatic,0,29,nc,7,0.01351,0.01,158.0,md,-120.3701667,35.8273333,4.593
222,222,earthquake,2004-09-28 18:25:28.600,1.44,Central California,automatic,0,32,nc,7,0.01892,0.07,159.0,md,-120.381,35.8486667,13.98
223,223,earthquake,2004-09-28 18:22:07.140,1.32,Central California,automatic,0,27,nc,8,0.01892,0.01,112.0,md,-120.3513333,35.8118333,4.388
224,224,earthquake,2004-09-28 18:21:12.730,1.82,Central California,reviewed,0,51,nc,40,0.02252,0.04,52.0,md,-120.4118333,35.8603333,5.072
225,225,earthquake,2004-09-28 18:20:45.840,1.28,Central California,automatic,0,25,nc,10,0.01622,0.02,85.0,md,-120.3623333,35.8158333,4.308
226,226,earthquake,2004-09-28 18:15:37.900,1.66,Central California,automatic,0,42,nc,20,0.02072,0.04,50.0,md,-120.4246667,35.873,4.281
227,227,earthquake,2004-09-28 18:15:15.100,1.59,Central California,automatic,0,39,nc,13,0.042339999999999996,0.02,152.0,md,-120.5716667,36.0125,4.522
228,228,earthquake,2004-09-28 18:14:46.390,1.92,Central California,automatic,0,57,nc,25,0.03063,0.07,61.0,md,-120.4771667,35.9286667,4.23
229,229,earthquake,2004-09-28 18:09:36.340,2.84,Central California,automatic,0,124,nc,28,0.019819999999999997,0.34,72.0,md,-120.3981667,35.8166667,1.385
230,230,earthquake,2004-09-28 18:09:01.660,2.13,Central California,automatic,0,70,nc,31,0.01171,0.06,54.0,md,-120.5123333,35.957,6.775
231,231,earthquake,2004-09-28 18:08:18.070,1.24,Central California,automatic,0,24,nc,8,0.01622,0.02,106.0,md,-120.4173333,35.8723333,4.922
232,232,earthquake,2004-09-28 18:07:48.500,1.21,Central California,automatic,0,23,nc,7,0.019819999999999997,0.02,129.0,md,-120.4131667,35.8641667,4.564
233,233,earthquake,2004-09-28 18:07:18.650,1.62,Central California,automatic,0,40,nc,17,0.01171,0.03,56.0,md,-120.3846667,35.8346667,4.973
234,234,earthquake,2004-09-28 18:06:39.490,1.34,Central California,automatic,0,28,nc,6,0.005405,0.01,172.0,md,-120.503,35.9605,4.901
235,235,earthquake,2004-09-28 18:06:22.590,1.42,Central California,automatic,0,31,nc,12,0.034230000000000003,0.04,106.0,md,-120.4386667,35.8971667,5.398
236,236,earthquake,2004-09-28 18:04:34.380,2.46,Central California,automatic,0,93,nc,29,0.034230000000000003,0.07,59.0,md,-120.4733333,35.9235,5.019
237,237,earthquake,2004-09-28 18:04:00.180,2.35,Central California,automatic,0,85,nc,31,0.039639999999999995,0.06,58.0,md,-120.4716667,35.9235,4.835
238,238,earthquake,2004-09-28 18:03:41.250,1.03,Central California,automatic,0,16,nc,6,0.02883,0.01,211.0,md,-120.4796667,35.9303333,4.341
239,239,earthquake,2004-09-28 18:03:12.610,1.75,Central California,automatic,0,47,nc,16,0.03243,0.04,62.0,md,-120.4745,35.9293333,4.211
240,240,earthquake,2004-09-28 18:02:22.090,2.53,Central California,automatic,0,98,nc,20,0.03694,0.04,52.0,md,-120.4413333,35.8991667,5.963
241,241,earthquake,2004-09-28 18:01:54.800,1.54,Central California,automatic,0,36,nc,11,0.007206999999999999,0.02,111.0,md,-120.4966667,35.9496667,5.281
242,242,earthquake,2004-09-28 18:01:17.300,1.61,Central California,automatic,0,40,nc,15,0.01712,0.02,70.0,md,-120.3643333,35.8163333,4.728
243,243,earthquake,2004-09-28 18:00:57.910,1.14,Central California,automatic,0,20,nc,9,0.03333,0.01,160.0,md,-120.4745,35.9275,4.341
244,244,earthquake,2004-09-28 18:00:26.630,1.89,Central California,automatic,0,55,nc,6,0.01712,0.01,126.0,md,-120.3778333,35.8341667,4.665
245,245,earthquake,2004-09-28 17:59:38.050,1.44,Central California,automatic,0,32,nc,11,0.034230000000000003,0.04,122.0,md,-120.4726667,35.9265,3.711
246,246,earthquake,2004-09-28 17:59:04.310,1.32,Central California,automatic,0,27,nc,5,0.018019999999999998,0.01,180.0,md,-120.417,35.8691667,4.67
247,247,earthquake,2004-09-28 17:58:24.400,1.68,Central California,automatic,0,43,nc,17,0.03514,0.19,70.0,md,-120.335,35.7986667,10.979
248,248,earthquake,2004-09-28 17:57:43.870,2.66,Central California,reviewed,0,109,nc,54,0.05315,0.05,46.0,md,-120.3308333,35.781,8.338
249,249,earthquake,2004-09-28 17:56:39.790,1.68,Central California,automatic,0,43,nc,5,0.09009,0.04,189.0,md,-120.3861667,35.8141667,1.811
250,250,earthquake,2004-09-28 17:56:33.870,1.88,Central California,automatic,0,54,nc,11,0.03153,0.03,198.0,md,-120.5273333,35.9773333,5.29
251,251,earthquake,2004-09-28 17:56:11.910,1.4,Central California,automatic,0,30,nc,11,0.018019999999999998,0.02,104.0,md,-120.4188333,35.8708333,4.345
252,252,earthquake,2004-09-28 17:55:02.200,1.64,Central California,automatic,0,41,nc,12,0.02072,0.02,81.0,md,-120.4066667,35.8615,4.446
253,253,earthquake,2004-09-28 17:54:32.870,2.47,Central California,automatic,0,94,nc,28,0.01351,0.1,54.0,md,-120.5495,35.9871667,4.339
254,254,earthquake,2004-09-28 17:54:23.060,1.25,Central California,automatic,0,24,nc,12,0.03514,0.07,145.0,md,-120.4751667,35.9165,4.171
255,255,earthquake,2004-09-28 17:52:41.240,1.41,Central California,automatic,0,31,nc,11,0.01712,0.01,87.0,md,-120.4015,35.8528333,4.558
256,256,earthquake,2004-09-28 17:51:51.780,1.26,Central California,automatic,0,24,nc,7,0.03514,0.02,138.0,md,-120.3628333,35.8166667,6.424
257,257,earthquake,2004-09-28 17:51:37.920,1.17,Central California,automatic,0,21,nc,8,0.027030000000000002,0.01,156.0,md,-120.5253333,35.9726667,6.67
258,258,earthquake,2004-09-28 17:51:06.940,1.94,Central California,automatic,0,58,nc,9,0.03153,0.1,131.0,md,-120.5073333,35.9005,4.237
259,259,earthquake,2004-09-28 17:50:22.920,2.19,Central California,automatic,0,74,nc,27,0.042339999999999996,0.22,179.0,md,-120.5526667,36.0501667,8.225
260,260,earthquake,2004-09-28 17:49:44.070,2.05,Central California,automatic,0,65,nc,17,0.02252,0.06,108.0,md,-120.4288333,35.8815,4.893
261,261,earthquake,2004-09-28 17:49:03.260,2.68,Central California,automatic,0,110,nc,31,0.02613,0.07,39.0,md,-120.4036667,35.8553333,4.357
262,262,earthquake,2004-09-28 17:48:56.960,3.09,Central California,automatic,0,147,nc,18,0.01892,0.04,102.0,md,-120.4236667,35.8745,4.347
263,263,earthquake,2004-09-28 17:48:27.340,1.35,Central California,automatic,0,28,nc,9,0.02342,0.01,101.0,md,-120.4113333,35.8596667,3.805
264,264,earthquake,2004-09-28 17:47:55.060,1.03,Central California,automatic,0,16,nc,9,0.01622,0.04,237.0,md,-120.3948333,35.8966667,10.578
265,265,earthquake,2004-09-28 17:46:40.000,1.74,Central California,automatic,0,47,nc,27,0.01441,0.07,63.0,md,-120.4905,35.9428333,9.487
266,266,earthquake,2004-09-28 17:46:19.970,1.51,Central California,automatic,0,35,nc,9,0.027030000000000002,0.05,198.0,md,-120.4821667,35.926,2.97
267,267,earthquake,2004-09-28 17:45:35.270,1.96,Central California,automatic,0,59,nc,17,0.01892,0.05,83.0,md,-120.423,35.8735,4.489
268,268,earthquake,2004-09-28 17:45:17.710,1.12,Central California,automatic,0,19,nc,11,0.02162,0.02,82.0,md,-120.4058333,35.8573333,4.595
269,269,earthquake,2004-09-28 17:44:43.650,1.37,Central California,automatic,0,29,nc,8,0.03063,0.02,138.0,md,-120.4768333,35.9276667,4.219
270,270,earthquake,2004-09-28 17:44:06.800,2.35,Central California,automatic,0,85,nc,30,0.02252,0.03,55.0,md,-120.4036667,35.8593333,4.56
271,271,earthquake,2004-09-28 17:43:40.470,2.36,Central California,automatic,0,86,nc,37,0.01892,0.04,46.0,md,-120.4155,35.8666667,8.464
272,272,earthquake,2004-09-28 17:43:06.340,2.47,Central California,automatic,0,94,nc,34,0.02162,0.06,54.0,md,-120.4028333,35.8573333,4.601
273,273,earthquake,2004-09-28 17:42:52.670,1.12,Central California,automatic,0,19,nc,7,0.036039999999999996,0.01,159.0,md,-120.4718333,35.9236667,4.809
274,274,earthquake,2004-09-28 17:42:24.120,2.26,Central California,automatic,0,79,nc,8,0.018019999999999998,0.01,112.0,md,-120.4128333,35.866,4.876
275,275,earthquake,2004-09-28 17:42:12.580,1.36,Central California,automatic,0,28,nc,6,0.01892,0.01,206.0,md,-120.3746667,35.8223333,6.439
276,276,earthquake,2004-09-28 17:41:52.630,1.86,Central California,automatic,0,53,nc,6,0.03784,0.01,115.0,md,-120.3438333,35.7936667,7.025
277,277,earthquake,2004-09-28 17:41:09.680,2.89,Central California,reviewed,0,128,nc,61,0.03333,0.06,41.0,md,-120.4576667,35.9135,5.922
278,278,earthquake,2004-09-28 17:41:00.990,1.41,Central California,automatic,0,31,nc,7,0.02162,0.02,86.0,md,-120.3581667,35.8095,8.45
279,279,earthquake,2004-09-28 17:40:16.980,1.91,Central California,automatic,0,56,nc,13,0.019819999999999997,0.04,57.0,md,-120.4236667,35.8725,4.717
280,280,earthquake,2004-09-28 17:39:13.950,2.55,Central California,automatic,0,100,nc,27,0.02072,0.06,49.0,md,-120.4863333,35.9381667,9.439
281,281,earthquake,2004-09-28 17:38:38.650,2.73,Central California,automatic,0,115,nc,31,0.01622,0.31,44.0,md,-120.3808333,35.8441667,-0.541
282,282,earthquake,2004-09-28 17:37:40.200,1.67,Central California,automatic,0,43,nc,18,0.04685,0.06,109.0,md,-120.4615,35.9118333,4.913
283,283,earthquake,2004-09-28 17:37:16.010,1.7,Central California,automatic,0,44,nc,9,0.019819999999999997,0.23,154.0,md,-120.3381667,35.8155,3.997
284,284,earthquake,2004-09-28 17:35:17.810,3.55,Central California,automatic,0,194,nc,21,0.01171,0.03,156.0,ml,-120.4895,35.947,9.525
285,285,earthquake,2004-09-28 17:33:55.470,3.7,Central California,reviewed,0,211,nc,59,0.01712,0.03,25.0,ml,-120.363,35.8153333,6.418
286,286,earthquake,2004-09-28 17:33:22.430,1.51,Central California,automatic,0,35,nc,6,0.036039999999999996,0.02,156.0,md,-120.474,35.9156667,4.09
287,287,earthquake,2004-09-28 17:33:18.730,1.79,Central California,automatic,0,49,nc,5,0.07748,0.01,139.0,md,-120.3586667,35.8125,6.88
288,288,earthquake,2004-09-28 17:32:23.480,2.63,Central California,automatic,0,106,nc,24,0.03063,0.07,84.0,md,-120.393,35.8518333,4.455
289,289,earthquake,2004-09-28 17:31:26.980,1.73,Central California,automatic,0,46,nc,13,0.01081,0.14,163.0,md,-120.4846667,35.9625,6.942
290,290,earthquake,2004-09-28 17:29:41.190,3.24,Central California,automatic,0,162,nc,14,0.015319999999999999,0.02,73.0,ml,-120.3718333,35.8266667,8.555
291,291,earthquake,2004-09-28 17:29:22.660,3.29,Central California,automatic,0,167,nc,29,0.024319999999999998,0.04,73.0,ml,-120.3838333,35.8346667,8.27
292,292,earthquake,2004-09-28 17:28:55.560,1.89,Central California,automatic,0,55,nc,14,0.02793,0.02,186.0,md,-120.5548333,36.002,4.339
293,293,earthquake,2004-09-28 17:28:22.130,2.51,Central California,automatic,0,97,nc,13,0.042339999999999996,0.04,145.0,md,-120.4466667,35.9023333,5.013
294,294,earthquake,2004-09-28 17:27:30.670,2.06,Central California,automatic,0,65,nc,13,0.02072,0.02,81.0,md,-120.412,35.8625,3.946
295,295,earthquake,2004-09-28 17:26:20.560,2.2,Central California,automatic,0,74,nc,6,0.03784,0.01,145.0,md,-120.4723333,35.9145,4.891
296,296,earthquake,2004-09-28 17:24:15.280,4.71,Central California,reviewed,0,390,nc,56,0.02613,0.04,37.0,mw,-120.3498333,35.8045,5.998
297,297,earthquake,2004-09-28 17:23:49.140,2.52,Central California,reviewed,0,98,nc,41,0.01892,0.07,40.0,md,-120.3996667,35.8546667,4.199
298,298,earthquake,2004-09-28 17:22:55.070,2.64,Central California,reviewed,0,107,nc,19,0.027030000000000002,0.05,125.0,md,-120.569,36.0031667,2.94
299,299,earthquake,2004-09-28 17:22:22.790,2.78,Central California,reviewed,0,119,nc,34,0.036039999999999996,0.06,53.0,md,-120.4561667,35.9091667,5.811
300,300,earthquake,2004-09-28 17:22:02.710,1.81,Central California,reviewed,0,50,nc,15,0.01712,0.03,79.0,md,-120.4036667,35.8525,5.095
301,301,earthquake,2004-09-28 17:21:43.360,1.93,Central California,reviewed,0,57,nc,7,0.0009009,0.11,198.0,md,-120.3978333,35.8356667,3.643
302,302,earthquake,2004-09-28 17:21:29.260,2.53,Central California,reviewed,0,98,nc,10,0.03784,0.19,177.0,md,-120.456,35.8338333,31.797
303,303,earthquake,2004-09-28 17:19:23.920,4.12,Central California,reviewed,0,261,nc,21,0.008108,0.07,83.0,md,-120.4015,35.8443333,8.243
304,304,earthquake,2004-09-28 17:19:06.810,4.15,Central California,reviewed,0,446,nc,58,0.02162,0.04,40.0,ml,-120.4063333,35.8571667,8.503
305,305,earthquake,2004-09-28 17:15:24.250,5.97,"18km N of Shandon, California",reviewed,0,1280,nc,61,0.01622,0.04,26.0,mw,-120.366,35.8181667,8.136
306,306,quarry blast,2004-09-28 16:57:02.930,1.59,Northern California,reviewed,0,39,nc,7,0.1766,0.01,111.0,md,-122.3141667,40.7335,-0.756
307,307,earthquake,2004-09-28 16:48:55.676,1.3,Central California,reviewed,0,26,nn,6,0.048,0.0853,97.37,mb,-118.6775,38.0056,6.8
308,308,earthquake,2004-09-28 16:38:52.080,1.41,Central California,reviewed,0,31,nc,20,0.04324,0.08,67.0,md,-118.661,37.9748333,5.375
309,309,earthquake,2004-09-28 16:37:56.610,1.72,Central California,reviewed,0,46,nc,18,0.03243,0.06,70.0,md,-118.7248333,37.9998333,3.025
310,310,earthquake,2004-09-28 16:30:37.590,1.49,"7km NNE of Beaumont, CA",reviewed,0,34,ci,20,0.08603,0.09,69.0,ml,-116.9601667,33.9931667,7.268
311,311,earthquake,2004-09-28 16:24:09.390,1.82,"8km WNW of Idyllwild, CA",reviewed,0,51,ci,31,0.07409,0.17,47.0,ml,-116.7996667,33.7593333,10.161
312,312,earthquake,2004-09-28 16:03:45.332,1.8,Central California,reviewed,0,50,nn,7,0.053,0.1015,110.07,mb,-118.694,38.0185,2.3
313,313,earthquake,2004-09-28 15:49:44.880,1.72,Central California,reviewed,0,46,nc,21,0.03063,0.08,99.0,md,-118.872,37.5788333,4.843
314,314,earthquake,2004-09-28 15:29:37.310,1.4,"6km WNW of Mira Loma, CA",reviewed,0,30,ci,14,0.05516,0.15,164.0,mh,-117.5713333,34.0221667,7.407
315,315,earthquake,2004-09-28 15:25:44.750,1.22,Central California,reviewed,0,23,nc,9,0.06667000000000001,0.03,207.0,md,-120.6611667,36.1518333,5.003
316,316,earthquake,2004-09-28 15:22:31.480,1.41,Central California,reviewed,0,31,nc,17,0.05946,0.07,68.0,md,-118.6621667,38.0106667,6.705
317,317,earthquake,2004-09-28 15:13:59.070,1.49,Central California,reviewed,0,34,nc,15,0.08739,0.17,63.0,md,-120.7993333,35.5146667,6.198
318,318,earthquake,2004-09-28 15:08:19.380,1.36,Central California,reviewed,0,28,nc,7,0.1027,0.01,210.0,md,-121.343,35.7951667,5.237
319,319,earthquake,2004-09-28 15:05:35.270,1.6,"10km ENE of Ocotillo Wells, CA",reviewed,0,39,ci,16,0.105,0.25,108.0,mh,-116.0395,33.185,7.344
320,320,earthquake,2004-09-28 14:50:41.920,1.77,Central California,reviewed,0,48,nc,21,0.03153,0.06,70.0,md,-118.7215,37.9993333,2.985
321,321,earthquake,2004-09-28 14:25:09.250,1.94,Central California,reviewed,0,58,nc,24,0.1036,0.08,60.0,md,-120.7428333,35.6163333,6.877
322,322,earthquake,2004-09-28 14:22:43.010,1.33,Northern California,reviewed,0,27,nc,6,0.01081,0.04,129.0,md,-122.7921667,38.8185,0.293
